marca,modelo,segmento,mes_ref,corte_publicacao,limiar_d3_do_modelo,pico
SUZUKI,VITARA,automoveis,2015-12,23,8.4,168.2
SUZUKI,VITARA,automoveis,2016-01,56,8.4,168.2
SUZUKI,VITARA,automoveis,2016-02,36,8.4,168.2
SUZUKI,VITARA,automoveis,2016-03,17,8.4,168.2
SUZUKI,VITARA,automoveis,2016-04,29,8.4,168.2
SUZUKI,VITARA,automoveis,2016-05,17,8.4,168.2
SUZUKI,VITARA,automoveis,2016-06,27,8.4,168.2
SUZUKI,VITARA,automoveis,2016-07,27,8.4,168.2
SUZUKI,VITARA,automoveis,2016-08,16,8.4,168.2
SUZUKI,VITARA,automoveis,2019-09,71,8.4,168.2
TESLA,MODEL 3,automoveis,2023-02,1,0.1,1.0
TESLA,MODEL 3,automoveis,2023-03,2,0.1,1.0
TESLA,MODEL 3,automoveis,2023-04,1,0.1,1.0
TESLA,MODEL 3,automoveis,2023-05,4,0.1,1.0
TESLA,MODEL 3,automoveis,2023-06,2,0.1,1.0
TOYOTA,BANDEIRANTE,automoveis,2006-01,1,0.0,0.8
TOYOTA,BANDEIRANTE,automoveis,2006-02,1,0.0,0.8
TOYOTA,CAMRY,automoveis,2005-01,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2005-04,14,4.3,86.3
TOYOTA,CAMRY,automoveis,2005-10,6,4.3,86.3
TOYOTA,CAMRY,automoveis,2005-11,8,4.3,86.3
TOYOTA,CAMRY,automoveis,2006-04,19,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-01,30,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-02,35,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-03,32,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-04,29,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-06,39,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-07,33,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-08,15,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-09,9,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-10,6,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-11,11,4.3,86.3
TOYOTA,CAMRY,automoveis,2011-12,41,4.3,86.3
TOYOTA,CAMRY,automoveis,2012-01,28,4.3,86.3
TOYOTA,CAMRY,automoveis,2012-02,17,4.3,86.3
TOYOTA,CAMRY,automoveis,2012-03,16,4.3,86.3
TOYOTA,CAMRY,automoveis,2012-04,15,4.3,86.3
TOYOTA,CAMRY,automoveis,2012-05,22,4.3,86.3
TOYOTA,CAMRY,automoveis,2012-06,5,4.3,86.3
TOYOTA,CAMRY,automoveis,2012-07,5,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-01,17,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-03,18,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-04,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-05,6,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-06,10,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-07,13,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-08,13,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-09,5,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-10,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2013-11,12,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-01,19,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-02,12,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-03,13,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-04,20,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-05,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-06,5,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-08,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-09,15,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-10,16,4.3,86.3
TOYOTA,CAMRY,automoveis,2014-11,10,4.3,86.3
TOYOTA,CAMRY,automoveis,2015-01,13,4.3,86.3
TOYOTA,CAMRY,automoveis,2015-02,10,4.3,86.3
TOYOTA,CAMRY,automoveis,2015-03,27,4.3,86.3
TOYOTA,CAMRY,automoveis,2015-04,29,4.3,86.3
TOYOTA,CAMRY,automoveis,2015-05,18,4.3,86.3
TOYOTA,CAMRY,automoveis,2015-07,18,4.3,86.3
TOYOTA,CAMRY,automoveis,2015-08,5,4.3,86.3
TOYOTA,CAMRY,automoveis,2015-09,11,4.3,86.3
TOYOTA,CAMRY,automoveis,2015-12,12,4.3,86.3
TOYOTA,CAMRY,automoveis,2016-01,14,4.3,86.3
TOYOTA,CAMRY,automoveis,2016-02,11,4.3,86.3
TOYOTA,CAMRY,automoveis,2016-03,12,4.3,86.3
TOYOTA,CAMRY,automoveis,2016-04,9,4.3,86.3
TOYOTA,CAMRY,automoveis,2016-05,9,4.3,86.3
TOYOTA,CAMRY,automoveis,2016-06,12,4.3,86.3
TOYOTA,CAMRY,automoveis,2016-11,6,4.3,86.3
TOYOTA,CAMRY,automoveis,2016-12,9,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-02,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-04,6,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-05,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-06,10,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-07,13,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-08,9,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-09,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-10,5,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-11,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2017-12,8,4.3,86.3
TOYOTA,CAMRY,automoveis,2018-01,15,4.3,86.3
TOYOTA,CAMRY,automoveis,2018-02,9,4.3,86.3
TOYOTA,CAMRY,automoveis,2018-03,14,4.3,86.3
TOYOTA,CAMRY,automoveis,2020-03,5,4.3,86.3
TOYOTA,CAMRY,automoveis,2020-06,6,4.3,86.3
TOYOTA,CAMRY,automoveis,2020-07,7,4.3,86.3
TOYOTA,CAMRY,automoveis,2021-01,6,4.3,86.3
TOYOTA,CAMRY,automoveis,2021-02,6,4.3,86.3
TOYOTA,COROLLA GR,automoveis,2024-05,1,0.4,7.4
TOYOTA,COROLLA GR,automoveis,2024-09,1,0.4,7.4
TOYOTA,HIACE,comerciais_leves,2008-04,197,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2008-05,170,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2008-06,190,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2008-07,190,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2008-08,185,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2008-09,194,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2008-10,178,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2008-11,170,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2008-12,155,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2009-01,121,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2009-02,155,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2009-03,143,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2009-04,108,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2009-05,148,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2009-06,122,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2009-07,174,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2009-08,156,7.3,146.2
TOYOTA,HIACE,comerciais_leves,2009-09,130,7.3,146.2
