mes_ref,marca,modelo,unidades_painel,marca_painel_grafia,modelo_painel_grafia,nome_planilha,unidades_planilha,marca_planilha_grafia,modelo_planilha_grafia,diferenca,situacao
2022-09,BMW,530E,17.0,BMW,530E,,0.0,,,17.0,so_no_painel
2022-09,BMW,I3,26.0,BMW,I3,BMW i3,26.0,BMW,i3,0.0,igual
2022-09,BMW,M235I,0.0,BMW,M235I,,0.0,,,0.0,so_na_planilha
2022-09,BMW,M3,15.0,BMW,M3,BMW M3,15.0,BMW,M3,0.0,igual
2022-09,BMW,M340I,0.0,BMW,M340I,,0.0,,,0.0,so_na_planilha
2022-09,BMW,M440I,0.0,BMW,M440I,,0.0,,,0.0,so_na_planilha
2022-09,BMW,SERIE 1,0.0,,,BMW Série 1,16.0,BMW,Série 1,-16.0,so_na_planilha
2022-09,BMW,SERIE 2 GRAN COUPE,0.0,,,BMW Série 2 Gran Coupé,13.0,BMW,Série 2 Gran Coupé,-13.0,so_na_planilha
2022-09,BMW,SERIE 3,0.0,,,BMW Série 3,377.0,BMW,Série 3,-377.0,so_na_planilha
2022-09,BMW,SERIE 4 CABRIO,0.0,,,BMW Série 4 Cabrio,22.0,BMW,Série 4 Cabrio,-22.0,so_na_planilha
2022-09,BMW,SERIE 5,0.0,,,BMW Série 5,17.0,BMW,Série 5,-17.0,so_na_planilha
2022-09,BMW,X1,346.0,BMW,X1,BMW X1,346.0,BMW,X1,0.0,igual
2022-09,BMW,X3,46.0,BMW,X3,BMW X3,46.0,BMW,X3,0.0,igual
2022-09,BMW,X4,79.0,BMW,X4,BMW X4,79.0,BMW,X4,0.0,igual
2022-09,BMW,X5,97.0,BMW,X5,BMW X5,97.0,BMW,X5,0.0,igual
2022-09,BMW,X6,0.0,,,BMW X6,33.0,BMW,X6,-33.0,so_na_planilha
2022-09,BYD,D1,4.0,BYD,D1,,0.0,,,4.0,so_no_painel
2022-09,BYD,D1 EV,0.0,,,BYD D1 EV,4.0,BYD,D1 EV,-4.0,so_na_planilha
2022-09,BYD,T3,0.0,,,BYD T3,1.0,BYD,T3,-1.0,so_na_planilha
2022-09,BYD,TAN,0.0,,,BYD Tan,17.0,BYD,Tan,-17.0,so_na_planilha
2022-09,CAOA CHERY,ARRIZO 6,45.0,CAOA CHERY,ARRIZO 6,CAOA Chery Arrizo 6,45.0,CAOA Chery,Arrizo 6,0.0,igual
2022-09,CAOA CHERY,ICAR,596.0,CAOA CHERY,ICAR,CAOA Chery iCar,596.0,CAOA Chery,iCar,0.0,igual
2022-09,CAOA CHERY,QQ,0.0,CAOA CHERY,QQ,,0.0,,,0.0,so_na_planilha
2022-09,CAOA CHERY,TIGGO 2,0.0,,,CAOA Chery Tiggo 2,1.0,CAOA Chery,Tiggo 2,-1.0,so_na_planilha
2022-09,CAOA CHERY,TIGGO 3X,29.0,CAOA CHERY,TIGGO 3X,CAOA Chery Tiggo 3X,29.0,CAOA Chery,Tiggo 3X,0.0,igual
2022-09,CAOA CHERY,TIGGO 5X,677.0,CAOA CHERY,TIGGO 5X,CAOA Chery Tiggo 5X,677.0,CAOA Chery,Tiggo 5X,0.0,igual
2022-09,CAOA CHERY,TIGGO 7,823.0,CAOA CHERY,TIGGO 7,CAOA Chery Tiggo 7,823.0,CAOA Chery,Tiggo 7,0.0,igual
2022-09,CAOA CHERY,TIGGO 8,1593.0,CAOA CHERY,TIGGO 8,CAOA Chery Tiggo 8,1593.0,CAOA Chery,Tiggo 8,0.0,igual
2022-09,CHRYSLER,PACIFICA,0.0,CHRYSLER,PACIFICA,,0.0,,,0.0,so_na_planilha
2022-09,CITROEN,C3,1604.0,CITROEN,C3,Citroën C3,1604.0,CITROEN,C3,0.0,igual
2022-09,CITROEN,C4 CACTUS,2118.0,CITROEN,C4 CACTUS,Citroën C4 Cactus,2118.0,CITROEN,C4 Cactus,0.0,igual
2022-09,CITROEN,C4L,0.0,CITROEN,C4L,,0.0,,,0.0,so_na_planilha
2022-09,CITROEN,JUMPER,9.0,CITROEN,JUMPER,Citroën Jumper,9.0,CITROEN,Jumper,0.0,igual
2022-09,CITROEN,JUMPY,255.0,CITROEN,JUMPY,Citroën Jumpy,255.0,CITROEN,Jumpy,0.0,igual
2022-09,EFFA,V21,85.0,EFFA,V21,Effa V21,85.0,Effa,V21,0.0,igual
2022-09,EFFA,V22,24.0,EFFA,V22,Effa V22,24.0,Effa,V22,0.0,igual
2022-09,EFFA,V25,6.0,EFFA,V25,Effa V25,6.0,Effa,V25,0.0,igual
2022-09,ENGESA,EE34,1.0,ENGESA,EE34,,0.0,,,1.0,so_no_painel
2022-09,FIAT,500,0.0,,,Fiat 500,2.0,Fiat,500,-2.0,so_na_planilha
2022-09,FIAT,ARGO,7093.0,FIAT,ARGO,Fiat Argo,7093.0,Fiat,Argo,0.0,igual
2022-09,FIAT,CITY,0.0,FIAT,CITY,,0.0,,,0.0,so_na_planilha
2022-09,FIAT,CRONOS,3066.0,FIAT,CRONOS,Fiat Cronos,3066.0,Fiat,Cronos,0.0,igual
2022-09,FIAT,DOBLO,1.0,FIAT,DOBLO,Fiat Doblò,1.0,Fiat,Doblò,0.0,igual
2022-09,FIAT,DUCATO,30.0,FIAT,DUCATO,Fiat Ducato,30.0,Fiat,Ducato,0.0,igual
2022-09,FIAT,FASTBACK,432.0,FIAT,FASTBACK,Fiat Fastback,432.0,Fiat,Fastback,0.0,igual
2022-09,FIAT,FIORINO,1903.0,FIAT,FIORINO,Fiat Fiorino,1903.0,Fiat,Fiorino,0.0,igual
2022-09,FIAT,GRAND SIENA,0.0,,,Fiat Grand Siena,12.0,Fiat,Grand Siena,-12.0,so_na_planilha
2022-09,FIAT,IDEA,0.0,FIAT,IDEA,,0.0,,,0.0,so_na_planilha
2022-09,FIAT,MOBI,7476.0,FIAT,MOBI,Fiat Mobi,7476.0,Fiat,Mobi,0.0,igual
2022-09,FIAT,PALIO WEEKEND,0.0,FIAT,PALIO WEEKEND,,0.0,,,0.0,so_na_planilha
2022-09,FIAT,PULSE,4398.0,FIAT,PULSE,Fiat Pulse,4398.0,Fiat,Pulse,0.0,igual
2022-09,FIAT,SCUDO,259.0,FIAT,SCUDO,Fiat Scudo,259.0,Fiat,Scudo,0.0,igual
2022-09,FIAT,SIENA,12.0,FIAT,SIENA,,0.0,,,12.0,so_no_painel
2022-09,FIAT,STRADA,9908.0,FIAT,STRADA,Fiat Strada,9908.0,Fiat,Strada,0.0,igual
2022-09,FIAT,TORO,4335.0,FIAT,TORO,Fiat Toro,4335.0,Fiat,Toro,0.0,igual
2022-09,FIAT,UNO,7.0,FIAT,UNO,Fiat Uno,7.0,Fiat,Uno,0.0,igual
2022-09,FORD,BELINA,0.0,FORD,BELINA,,0.0,,,0.0,so_na_planilha
2022-09,FORD,BRONCO,91.0,FORD,BRONCO,,0.0,,,91.0,so_no_painel
2022-09,FORD,BRONCO SPORT,0.0,,,Ford Bronco Sport,91.0,Ford,Bronco Sport,-91.0,so_na_planilha
2022-09,FORD,ECOSPORT,0.0,,,Ford EcoSport,1.0,Ford,EcoSport,-1.0,so_na_planilha
2022-09,FORD,F150,3.0,FORD,F150,,0.0,,,3.0,so_no_painel
2022-09,FORD,FUSION,1.0,FORD,FUSION,,0.0,,,1.0,so_no_painel
2022-09,FORD,KA SEDAN,1.0,FORD,KA SEDAN,,0.0,,,1.0,so_no_painel
2022-09,FORD,MAVERICK,55.0,FORD,MAVERICK,Ford Maverick,55.0,Ford,Maverick,0.0,igual
2022-09,FORD,MUSTANG,55.0,FORD,MUSTANG,Ford Mustang,55.0,Ford,Mustang,0.0,igual
2022-09,FORD,PAMPA,0.0,FORD,PAMPA,,0.0,,,0.0,so_na_planilha
2022-09,FORD,RANGER,1328.0,FORD,RANGER,Ford Ranger,1328.0,Ford,Ranger,0.0,igual
2022-09,FORD,TERRITORY,85.0,FORD,TERRITORY,Ford Territory,85.0,Ford,Territory,0.0,igual
2022-09,FORD,TRANSIT,284.0,FORD,TRANSIT,Ford Transit,284.0,Ford,Transit,0.0,igual
2022-09,FOTON,1039,0.0,,,Foton 1039,9.0,Foton,1039,-9.0,so_na_planilha
2022-09,FOTON,AUMARK 1039,5.0,FOTON,AUMARK 1039,,0.0,,,5.0,so_no_painel
2022-09,FOTON,AUMARK 3 5 14DT,4.0,FOTON,AUMARK 3.5-14DT,,0.0,,,4.0,so_no_painel
2022-09,GM,BOLT,3.0,GM,BOLT,,0.0,,,3.0,so_no_painel
2022-09,GM,CAMARO,5.0,GM,CAMARO,Chevrolet Camaro,5.0,GM,Camaro,0.0,igual
2022-09,GM,CARAVAN,0.0,GM,CARAVAN,,0.0,,,0.0,so_na_planilha
2022-09,GM,CHEVETTE,1.0,GM,CHEVETTE,,0.0,,,1.0,so_no_painel
2022-09,GM,CHEVY,1.0,GM,CHEVY,,0.0,,,1.0,so_no_painel
2022-09,GM,CLASSIC,0.0,GM,CLASSIC,,0.0,,,0.0,so_na_planilha
2022-09,GM,COBALT,2.0,GM,COBALT,,0.0,,,2.0,so_no_painel
2022-09,GM,CORVETTE,9.0,GM,CORVETTE,,0.0,,,9.0,so_no_painel
2022-09,GM,CRUZE,0.0,,,Chevrolet Cruze,780.0,GM,Cruze,-780.0,so_na_planilha
2022-09,GM,CRUZE HB,98.0,GM,CRUZE HB,,0.0,,,98.0,so_no_painel
2022-09,GM,CRUZE SEDAN,780.0,GM,CRUZE SEDAN,,0.0,,,780.0,so_no_painel
2022-09,GM,CRUZE SPORT6,0.0,,,Chevrolet Cruze Sport6,98.0,GM,Cruze Sport6,-98.0,so_na_planilha
2022-09,GM,EQUINOX,217.0,GM,EQUINOX,Chevrolet Equinox,217.0,GM,Equinox,0.0,igual
2022-09,GM,MONTANA,1.0,GM,MONTANA,Chevrolet Montana,1.0,GM,Montana,0.0,igual
2022-09,GM,ONIX,8078.0,GM,ONIX,Chevrolet Onix,8078.0,GM,Onix,0.0,igual
2022-09,GM,ONIX PLUS,7781.0,GM,ONIX PLUS,Chevrolet Onix Plus,7781.0,GM,Onix Plus,0.0,igual
2022-09,GM,PRISMA,1.0,GM,PRISMA,,0.0,,,1.0,so_no_painel
2022-09,GM,S10,2408.0,GM,S10,Chevrolet S10,2408.0,GM,S10,0.0,igual
2022-09,GM,SILVERADO,1.0,GM,SILVERADO,,0.0,,,1.0,so_no_painel
2022-09,GM,SPIN,2062.0,GM,SPIN,Chevrolet Spin,2062.0,GM,Spin,0.0,igual
2022-09,GM,TRACKER,7127.0,GM,TRACKER,Chevrolet Tracker,7127.0,GM,Tracker,0.0,igual
2022-09,GM,TRAILBLAZER,717.0,GM,TRAILBLAZER,Chevrolet TrailBlazer,717.0,GM,TrailBlazer,0.0,igual
2022-09,HONDA,ACCORD,0.0,,,Honda Accord,1.0,Honda,Accord,-1.0,so_na_planilha
2022-09,HONDA,CITY,1742.0,HONDA,CITY,Honda City,1742.0,Honda,City,0.0,igual
2022-09,HONDA,CITY HATCH,1452.0,HONDA,CITY HATCH,,0.0,,,1452.0,so_no_painel
2022-09,HONDA,CITY HATCHBACK,0.0,,,Honda City hatchback,1452.0,Honda,City hatchback,-1452.0,so_na_planilha
2022-09,HONDA,CIVIC,1.0,HONDA,CIVIC,Honda Civic,1.0,Honda,Civic,0.0,igual
2022-09,HONDA,CR V,0.0,,,Honda CR-V,1.0,Honda,CR-V,-1.0,so_na_planilha
2022-09,HONDA,FIT,0.0,HONDA,FIT,,0.0,,,0.0,so_na_planilha
2022-09,HONDA,HR V,2956.0,HONDA,HR-V,Honda HR-V,2956.0,Honda,HR-V,0.0,igual
2022-09,HYUNDAI,CRETA,5586.0,HYUNDAI,CRETA,Hyundai Creta,5586.0,Hyundai,Creta,0.0,igual
2022-09,HYUNDAI,HB20,8836.0,HYUNDAI,HB20,Hyundai HB20,8836.0,Hyundai,HB20,0.0,igual
2022-09,HYUNDAI,HB20S,1599.0,HYUNDAI,HB20S,Hyundai HB20S,1599.0,Hyundai,HB20S,0.0,igual
2022-09,HYUNDAI,HR,18.0,HYUNDAI,HR,Hyundai HR,18.0,Hyundai,HR,0.0,igual
2022-09,HYUNDAI,IONIQ,238.0,HYUNDAI,IONIQ,Hyundai Ioniq,238.0,Hyundai,Ioniq,0.0,igual
2022-09,HYUNDAI,IX35,0.0,,,Hyundai ix35,25.0,Hyundai,ix35,-25.0,so_na_planilha
2022-09,HYUNDAI,NEW TUCSON,0.0,,,Hyundai New Tucson,33.0,Hyundai,New Tucson,-33.0,so_na_planilha
2022-09,HYUNDAI,TUCSON,33.0,HYUNDAI,TUCSON,,0.0,,,33.0,so_no_painel
2022-09,IVECO,DAILY,152.0,IVECO,DAILY,Iveco Daily,195.0,Iveco,Daily,-43.0,diverge
2022-09,IVECO,DAILY 30 130,20.0,IVECO,DAILY 30-130,,0.0,,,20.0,so_no_painel
2022-09,IVECO,DAILY 30S13,1.0,IVECO,DAILY 30S13,,0.0,,,1.0,so_no_painel
2022-09,IVECO,DAILY 35 150,23.0,IVECO,DAILY 35-150,,0.0,,,23.0,so_no_painel
2022-09,JAC,E J7,8.0,JAC,E-J7,JAC E-J7,8.0,JAC,E-J7,0.0,igual
2022-09,JAC,E JS1,49.0,JAC,E-JS1,JAC E-JS1,49.0,JAC,E-JS1,0.0,igual
2022-09,JAC,E JS4,0.0,,,JAC e-JS4,19.0,JAC,e-JS4,-19.0,so_na_planilha
2022-09,JAC,IEV750,3.0,JAC,IEV750,,0.0,,,3.0,so_no_painel
2022-09,JAC,IEV750V,0.0,,,JAC iEV750V,3.0,JAC,iEV750V,-3.0,so_na_planilha
2022-09,JAC,T40,0.0,,,JAC T40,11.0,JAC,T40,-11.0,so_na_planilha
2022-09,JAC,T50,0.0,,,JAC T50,6.0,JAC,T50,-6.0,so_na_planilha
2022-09,JAC,T60,0.0,,,JAC T60,6.0,JAC,T60,-6.0,so_na_planilha
2022-09,JAC,V260,5.0,JAC,V260,JAC V260,5.0,JAC,V260,0.0,igual
2022-09,JAGUAR,E PACE,0.0,,,Jaguar E-Pace,23.0,Jaguar,E-Pace,-23.0,so_na_planilha
2022-09,JAGUAR,F PACE,0.0,,,Jaguar F-Pace,40.0,Jaguar,F-Pace,-40.0,so_na_planilha
2022-09,JAGUAR,F TYPE,13.0,JAGUAR,F-TYPE,Jaguar F-Type,13.0,Jaguar,F-Type,0.0,igual
2022-09,JAGUAR,I PACE,0.0,,,Jaguar I-Pace,4.0,Jaguar,I-Pace,-4.0,so_na_planilha
2022-09,JEEP,COMMANDER,2064.0,JEEP,COMMANDER,Jeep Commander,2064.0,Jeep,Commander,0.0,igual
2022-09,JEEP,COMPASS,5047.0,JEEP,COMPASS,Jeep Compass,5047.0,Jeep,Compass,0.0,igual
2022-09,JEEP,GLADIATOR,35.0,JEEP,GLADIATOR,Jeep Gladiator,35.0,Jeep,Gladiator,0.0,igual
2022-09,JEEP,RENEGADE,3755.0,JEEP,RENEGADE,Jeep Renegade,3755.0,Jeep,Renegade,0.0,igual
2022-09,JEEP,WRANGLER,0.0,,,Jeep Wrangler,6.0,Jeep,Wrangler,-6.0,so_na_planilha
2022-09,KIA,BONGO,0.0,,,Kia Bongo,251.0,Kia,Bongo,-251.0,so_na_planilha
2022-09,KIA,CARNIVAL,25.0,KIA,CARNIVAL,Kia Carnival,25.0,Kia,Carnival,0.0,igual
2022-09,KIA,CERATO,12.0,KIA,CERATO,Kia Cerato,12.0,Kia,Cerato,0.0,igual
2022-09,KIA,K2500,247.0,KIA,K2500,,0.0,,,247.0,so_no_painel
2022-09,KIA,NIRO,0.0,,,Kia Niro,146.0,Kia,Niro,-146.0,so_na_planilha
2022-09,KIA,SORENTO,0.0,,,Kia Sorento,1.0,Kia,Sorento,-1.0,so_na_planilha
2022-09,KIA,SPORTAGE,0.0,,,Kia Sportage,121.0,Kia,Sportage,-121.0,so_na_planilha
2022-09,KIA,STONIC,0.0,,,Kia Stonic,104.0,Kia,Stonic,-104.0,so_na_planilha
2022-09,KIA,UK2500,4.0,KIA,UK2500,,0.0,,,4.0,so_no_painel
2022-09,LAND ROVER,DEFENDER,0.0,,,Land Rover Defender,24.0,Land Rover,Defender,-24.0,so_na_planilha
2022-09,LAND ROVER,DISCOVERY,153.0,LAND ROVER,DISCOVERY,Land Rover Discovery,13.0,Land Rover,Discovery,140.0,diverge
2022-09,LAND ROVER,DISCOVERY SPORT,0.0,,,Land Rover Discovery Sport,140.0,Land Rover,Discovery Sport,-140.0,so_na_planilha
2022-09,LAND ROVER,RANGE ROVER EVOQUE,0.0,,,Land Rover Range Rover Evoque,60.0,Land Rover,Range Rover Evoque,-60.0,so_na_planilha
2022-09,LAND ROVER,RANGE ROVER SPORT,0.0,,,Land Rover Range Rover Sport,19.0,Land Rover,Range Rover Sport,-19.0,so_na_planilha
2022-09,LAND ROVER,RANGE ROVER VELAR,0.0,,,Land Rover Range Rover Velar,63.0,Land Rover,Range Rover Velar,-63.0,so_na_planilha
2022-09,LEXUS,ES,0.0,,,Lexus ES,2.0,Lexus,ES,-2.0,so_na_planilha
2022-09,LEXUS,UX,0.0,,,Lexus UX,8.0,Lexus,UX,-8.0,so_na_planilha
2022-09,M BENZ,CLA,0.0,,,Mercedes-Benz CLA,30.0,M.BENZ,CLA,-30.0,so_na_planilha
2022-09,M BENZ,CLA250,21.0,M.BENZ,CLA250,,0.0,,,21.0,so_no_painel
2022-09,M BENZ,CLA35,2.0,M.BENZ,CLA35,,0.0,,,2.0,so_no_painel
2022-09,M BENZ,CLA45,9.0,M.BENZ,CLA45,,0.0,,,9.0,so_no_painel
2022-09,M BENZ,CLASSE A,12.0,M.BENZ,CLASSE A,Mercedes-Benz Classe A,18.0,M.BENZ,Classe A,-6.0,diverge
2022-09,M BENZ,CLASSE C,52.0,M.BENZ,CLASSE C,Mercedes-Benz Classe C,52.0,M.BENZ,Classe C,0.0,igual
2022-09,M BENZ,CLASSE E,3.0,M.BENZ,CLASSE E,Mercedes-Benz Classe E,3.0,M.BENZ,Classe E,0.0,igual
2022-09,M BENZ,CLASSE S,0.0,,,Mercedes-Benz Classe S,2.0,M.BENZ,Classe S,-2.0,so_na_planilha
2022-09,M BENZ,GLA,0.0,,,Mercedes-Benz GLA,20.0,M.BENZ,GLA,-20.0,so_na_planilha
2022-09,M BENZ,GLB,0.0,,,Mercedes-Benz GLB,2.0,M.BENZ,GLB,-2.0,so_na_planilha
2022-09,M BENZ,GLC,0.0,,,Mercedes-Benz GLC,77.0,M.BENZ,GLC,-77.0,so_na_planilha
2022-09,M BENZ,GLE,0.0,,,Mercedes-Benz GLE,116.0,M.BENZ,GLE,-116.0,so_na_planilha
2022-09,M BENZ,SPRINTER,13.0,M.BENZ,SPRINTER,Mercedes-Benz Sprinter,96.0,M.BENZ,Sprinter,-83.0,diverge
2022-09,M BENZ,SPRINTER 314,16.0,M.BENZ,SPRINTER 314,,0.0,,,16.0,so_no_painel
2022-09,M BENZ,SPRINTER 315,60.0,M.BENZ,SPRINTER 315,,0.0,,,60.0,so_no_painel
2022-09,M BENZ,SPRINTER 416,7.0,M.BENZ,SPRINTER 416,,0.0,,,7.0,so_no_painel
2022-09,MCLAREN,720S,0.0,,,McLaren 720S,1.0,McLaren,720S,-1.0,so_na_planilha
2022-09,MCLAREN,SENNA,0.0,,,McLaren Senna,1.0,McLaren,Senna,-1.0,so_na_planilha
2022-09,MINI,COOPER,68.0,MINI,COOPER,,0.0,,,68.0,so_no_painel
2022-09,MINI,HATCH 3 PORTAS,0.0,,,Mini Hatch 3 portas,68.0,Mini,Hatch 3 portas,-68.0,so_na_planilha
2022-09,MINI,HATCH 5 PORTAS,0.0,,,Mini Hatch 5 portas,28.0,Mini,Hatch 5 portas,-28.0,so_na_planilha
2022-09,MITSUBISHI,ECLIPSE CROSS,426.0,MITSUBISHI,ECLIPSE CROSS,Mitsubishi Eclipse Cross,426.0,Mitsubishi,Eclipse Cross,0.0,igual
2022-09,MITSUBISHI,L200,1429.0,MITSUBISHI,L200,,0.0,,,1429.0,so_no_painel
2022-09,MITSUBISHI,L200 TRITON,0.0,,,Mitsubishi L200 Triton,1429.0,Mitsubishi,L200 Triton,-1429.0,so_na_planilha
2022-09,MITSUBISHI,OUTLANDER,15.0,MITSUBISHI,OUTLANDER,Mitsubishi Outlander,15.0,Mitsubishi,Outlander,0.0,igual
2022-09,MITSUBISHI,PAJERO,42.0,MITSUBISHI,PAJERO,,0.0,,,42.0,so_no_painel
2022-09,MITSUBISHI,PAJERO SPORT,0.0,,,Mitsubishi Pajero Sport,42.0,Mitsubishi,Pajero Sport,-42.0,so_na_planilha
2022-09,NISSAN,FRONTIER,674.0,NISSAN,FRONTIER,Nissan Frontier,674.0,Nissan,Frontier,0.0,igual
2022-09,NISSAN,KICKS,3549.0,NISSAN,KICKS,Nissan Kicks,3549.0,Nissan,Kicks,0.0,igual
2022-09,NISSAN,LEAF,13.0,NISSAN,LEAF,Nissan Leaf,13.0,Nissan,Leaf,0.0,igual
2022-09,NISSAN,VERSA,196.0,NISSAN,VERSA,Nissan Versa,196.0,Nissan,Versa,0.0,igual
2022-09,PEUGEOT,2008,227.0,PEUGEOT,2008,Peugeot 2008,227.0,Peugeot,2008,0.0,igual
2022-09,PEUGEOT,208,2214.0,PEUGEOT,208,Peugeot 208,2214.0,Peugeot,208,0.0,igual
2022-09,PEUGEOT,3008,0.0,,,Peugeot 3008,110.0,Peugeot,3008,-110.0,so_na_planilha
2022-09,PEUGEOT,BOXER,5.0,PEUGEOT,BOXER,Peugeot Boxer,5.0,Peugeot,Boxer,0.0,igual
2022-09,PEUGEOT,EXPERT,298.0,PEUGEOT,EXPERT,Peugeot Expert,298.0,Peugeot,Expert,0.0,igual
2022-09,PEUGEOT,PARTNER,218.0,PEUGEOT,PARTNER,,0.0,,,218.0,so_no_painel
2022-09,PEUGEOT,PARTNER RAPID,0.0,,,Peugeot Partner Rapid,218.0,Peugeot,Partner Rapid,-218.0,so_na_planilha
2022-09,PORSCHE,911,108.0,PORSCHE,911,Porsche 911,105.0,Porsche,911,3.0,diverge
2022-09,PORSCHE,918 SPYDER,0.0,,,Porsche 918 Spyder,1.0,Porsche,918 Spyder,-1.0,so_na_planilha
2022-09,PORSCHE,BOXSTER,0.0,PORSCHE,BOXSTER,,0.0,,,0.0,so_na_planilha
2022-09,PORSCHE,CAYENNE,0.0,,,Porsche Cayenne,55.0,Porsche,Cayenne,-55.0,so_na_planilha
2022-09,PORSCHE,CAYMAN,0.0,PORSCHE,CAYMAN,,0.0,,,0.0,so_na_planilha
2022-09,PORSCHE,MACAN,96.0,PORSCHE,MACAN,Porsche Macan,96.0,Porsche,Macan,0.0,igual
2022-09,PORSCHE,PANAMERA,21.0,PORSCHE,PANAMERA,Porsche Panamera,21.0,Porsche,Panamera,0.0,igual
2022-09,PORSCHE,TAYCAN,13.0,PORSCHE,TAYCAN,Porsche Taycan,13.0,Porsche,Taycan,0.0,igual
2022-09,RAM,1500,148.0,RAM,1500,RAM 1500,148.0,RAM,1500,0.0,igual
2022-09,RAM,2500,89.0,RAM,2500,RAM 2500,89.0,RAM,2500,0.0,igual
2022-09,RAM,3500,441.0,RAM,3500,RAM 3500,441.0,RAM,3500,0.0,igual
2022-09,RENAULT,CAPTUR,69.0,RENAULT,CAPTUR,Renault Captur,69.0,Renault,Captur,0.0,igual
2022-09,RENAULT,DUSTER,2506.0,RENAULT,DUSTER,Renault Duster,2506.0,Renault,Duster,0.0,igual
2022-09,RENAULT,KANGOO,0.0,RENAULT,KANGOO,,0.0,,,0.0,so_na_planilha
2022-09,RENAULT,KWID,5719.0,RENAULT,KWID,Renault Kwid,5719.0,Renault,Kwid,0.0,igual
2022-09,RENAULT,LOGAN,834.0,RENAULT,LOGAN,Renault Logan,834.0,Renault,Logan,0.0,igual
2022-09,RENAULT,MASTER,1187.0,RENAULT,MASTER,Renault Master,1187.0,Renault,Master,0.0,igual
2022-09,RENAULT,OROCH,1641.0,RENAULT,OROCH,Renault Oroch,1641.0,Renault,Oroch,0.0,igual
2022-09,RENAULT,SANDERO,777.0,RENAULT,SANDERO,Renault Sandero,777.0,Renault,Sandero,0.0,igual
2022-09,SUBARU,XV,0.0,,,Subaru XV,1.0,Subaru,XV,-1.0,so_na_planilha
2022-09,SUZUKI,JIMNY,0.0,,,Suzuki Jimny,10.0,Suzuki,Jimny,-10.0,so_na_planilha
2022-09,SUZUKI,JIMNY SIERRA,0.0,,,Suzuki Jimny Sierra,50.0,Suzuki,Jimny Sierra,-50.0,so_na_planilha
2022-09,TESLA,MODEL S,3.0,TESLA,MODEL S,,0.0,,,3.0,so_no_painel
2022-09,TOYOTA,BANDEIRANTE,2.0,TOYOTA,BANDEIRANTE,,0.0,,,2.0,so_no_painel
2022-09,TOYOTA,CAMRY,0.0,,,Toyota Camry,1.0,Toyota,Camry,-1.0,so_na_planilha
2022-09,TOYOTA,COROLLA,3360.0,TOYOTA,COROLLA,Toyota Corolla,3360.0,Toyota,Corolla,0.0,igual
2022-09,TOYOTA,COROLLA CROSS,2861.0,TOYOTA,COROLLA CROSS,Toyota Corolla Cross,2861.0,Toyota,Corolla Cross,0.0,igual
2022-09,TOYOTA,ETIOS HB,0.0,TOYOTA,ETIOS HB,,0.0,,,0.0,so_na_planilha
2022-09,TOYOTA,ETIOS SEDAN,0.0,TOYOTA,ETIOS SEDAN,,0.0,,,0.0,so_na_planilha
2022-09,TOYOTA,HILUX,4163.0,TOYOTA,HILUX,Toyota Hilux,4163.0,Toyota,Hilux,0.0,igual
2022-09,TOYOTA,HILUX SW4,758.0,TOYOTA,HILUX SW4,,0.0,,,758.0,so_no_painel
2022-09,TOYOTA,RAV4,124.0,TOYOTA,RAV4,Toyota RAV4,124.0,Toyota,RAV4,0.0,igual
2022-09,TOYOTA,SW4,0.0,,,Toyota SW4,758.0,Toyota,SW4,-758.0,so_na_planilha
2022-09,TOYOTA,YARIS,0.0,,,Toyota Yaris,2341.0,Toyota,Yaris,-2341.0,so_na_planilha
2022-09,TOYOTA,YARIS HB,2341.0,TOYOTA,YARIS HB,,0.0,,,2341.0,so_no_painel
2022-09,TOYOTA,YARIS SEDA,0.0,,,Toyota Yaris Sedã,1360.0,Toyota,Yaris Sedã,-1360.0,so_na_planilha
2022-09,TOYOTA,YARIS SEDAN,1360.0,TOYOTA,YARIS SEDAN,,0.0,,,1360.0,so_no_painel
2022-09,VOLVO,C40,0.0,,,Volvo C40,52.0,Volvo,C40,-52.0,so_na_planilha
2022-09,VOLVO,XC40,145.0,VOLVO,XC40,Volvo XC40,145.0,Volvo,XC40,0.0,igual
2022-09,VOLVO,XC60,216.0,VOLVO,XC60,Volvo XC60,216.0,Volvo,XC60,0.0,igual
2022-09,VOLVO,XC90,0.0,,,Volvo XC90,86.0,Volvo,XC90,-86.0,so_na_planilha
2022-09,VW,AMAROK,621.0,VW,AMAROK,Volkswagen Amarok,621.0,VW,Amarok,0.0,igual
2022-09,VW,DELIVERY EXPRESS,0.0,,,Volkswagen Delivery Express,178.0,VW,Delivery Express,-178.0,so_na_planilha
2022-09,VW,FOX,0.0,,,Volkswagen Fox,1.0,VW,Fox,-1.0,so_na_planilha
2022-09,VW,FUSCA,7.0,VW,FUSCA,,0.0,,,7.0,so_no_painel
2022-09,VW,GOL,5773.0,VW,GOL,Volkswagen Gol,5773.0,VW,Gol,0.0,igual
2022-09,VW,JETTA,5.0,VW,JETTA,Volkswagen Jetta,5.0,VW,Jetta,0.0,igual
2022-09,VW,MAN EXPRESS,178.0,VW,MAN/EXPRESS,,0.0,,,178.0,so_no_painel
2022-09,VW,NIVUS,3029.0,VW,NIVUS,Volkswagen Nivus,3029.0,VW,Nivus,0.0,igual
2022-09,VW,PARATI,0.0,VW,PARATI,,0.0,,,0.0,so_na_planilha
